Time	LH_AnkleZ	LH_HipZ	LH_Knee	
0.02585	-0.4328261	-0.659857	-0.2201094	
0.0259	-0.4333699	-0.6603696	-0.220471	
0.02595	-0.4339132	-0.6608803	-0.2208324	
0.026	-0.4344561	-0.661389	-0.2211934	
0.02605	-0.4349984	-0.6618958	-0.2215542	
0.0261	-0.4355403	-0.6624007	-0.2219148	
0.02615	-0.4360817	-0.6629036	-0.2222751	
0.0262	-0.4366226	-0.6634046	-0.2226351	
0.02625	-0.4371631	-0.6639037	-0.2229948	
0.0263	-0.437703	-0.6644008	-0.2233544	
0.02635	-0.4382425	-0.6648961	-0.2237136	
0.0264	-0.4387815	-0.6653894	-0.2240726	
0.02645	-0.4393201	-0.6658808	-0.2244313	
0.0265	-0.4398582	-0.6663703	-0.2247897	
0.02655	-0.4403958	-0.666858	-0.2251479	
0.0266	-0.440933	-0.6673436	-0.2255058	
0.02665	-0.4414696	-0.6678275	-0.2258635	
0.0267	-0.4420059	-0.6683094	-0.2262209	
0.02675	-0.4425417	-0.6687894	-0.226578	
0.0268	-0.443077	-0.6692676	-0.2269349	
0.02685	-0.4436119	-0.6697438	-0.2272915	
0.0269	-0.4441463	-0.6702182	-0.2276478	
0.02695	-0.4446803	-0.6706908	-0.2280039	
0.027	-0.4452138	-0.6711614	-0.2283597	
0.02705	-0.4457469	-0.6716302	-0.2287153	
0.0271	-0.4462795	-0.6720971	-0.2290706	
0.02715	-0.4468117	-0.6725622	-0.2294256	
0.0272	-0.4473434	-0.6730254	-0.2297804	
0.02725	-0.4478748	-0.6734868	-0.2301349	
0.0273	-0.4484056	-0.6739463	-0.2304891	
0.02735	-0.448936	-0.674404	-0.2308431	
0.0274	-0.449466	-0.6748598	-0.2311968	
0.02745	-0.4499956	-0.6753138	-0.2315502	
0.0275	-0.4505247	-0.675766	-0.2319034	
0.02755	-0.4510534	-0.6762163	-0.2322563	
0.0276	-0.4515817	-0.6766648	-0.232609	
0.02765	-0.4521095	-0.6771114	-0.2329614	
0.0277	-0.452637	-0.6775563	-0.2333135	
0.02775	-0.453164	-0.6779994	-0.2336653	
0.0278	-0.4536905	-0.6784406	-0.2340169	
0.02785	-0.4542167	-0.67888	-0.2343683	
0.0279	-0.4547424	-0.6793176	-0.2347193	
0.02795	-0.4552677	-0.6797534	-0.2350701	
0.028	-0.4557926	-0.6801874	-0.2354207	
0.02805	-0.4563171	-0.6806196	-0.2357709	
0.0281	-0.4568411	-0.68105	-0.2361209	
0.02815	-0.4573648	-0.6814787	-0.2364707	
0.0282	-0.457888	-0.6819055	-0.2368201	
0.02825	-0.4584109	-0.6823305	-0.2371693	
0.0283	-0.4589333	-0.6827538	-0.2375183	
0.02835	-0.4594553	-0.6831753	-0.2378669	
0.0284	-0.4599769	-0.6835951	-0.2382153	
0.02845	-0.4604981	-0.684013	-0.2385634	
0.0285	-0.4610189	-0.6844292	-0.2389113	
0.02855	-0.4615393	-0.6848436	-0.2392589	
0.0286	-0.4620593	-0.6852563	-0.2396062	
0.02865	-0.4625789	-0.6856672	-0.2399533	
0.0287	-0.4630981	-0.6860763	-0.2403001	
0.02875	-0.4636169	-0.6864837	-0.2406466	
0.0288	-0.4641354	-0.6868894	-0.2409929	
0.02885	-0.4646534	-0.6872933	-0.2413389	
0.0289	-0.465171	-0.6876955	-0.2416846	
0.02895	-0.4656883	-0.6880959	-0.24203	
0.029	-0.4662051	-0.6884946	-0.2423752	
0.02905	-0.4667216	-0.6888916	-0.2427201	
0.0291	-0.4672377	-0.6892868	-0.2430648	
0.02915	-0.4677534	-0.6896803	-0.2434092	
0.0292	-0.4682686	-0.6900721	-0.2437533	
0.02925	-0.4687836	-0.6904622	-0.2440971	
0.0293	-0.4692981	-0.6908506	-0.2444407	
0.02935	-0.4698123	-0.6912372	-0.244784	
0.0294	-0.470326	-0.6916221	-0.245127	
0.02945	-0.4708394	-0.6920054	-0.2454697	
0.0295	-0.4713525	-0.6923869	-0.2458122	
0.02955	-0.4718651	-0.6927667	-0.2461544	
0.0296	-0.4723774	-0.6931449	-0.2464964	
0.02965	-0.4728893	-0.6935213	-0.2468381	
0.0297	-0.4734008	-0.6938961	-0.2471795	
0.02975	-0.473912	-0.6942691	-0.2475206	
0.0298	-0.4744228	-0.6946405	-0.2478614	
0.02985	-0.4749332	-0.6950102	-0.248202	
0.0299	-0.4754432	-0.6953782	-0.2485423	
0.02995	-0.4759529	-0.6957446	-0.2488824	
0.03	-0.4764622	-0.6961092	-0.2492221	
0.03005	-0.4769711	-0.6964722	-0.2495616	
0.0301	-0.4774797	-0.6968336	-0.2499008	
0.03015	-0.477988	-0.6971932	-0.2502398	
0.0302	-0.4784958	-0.6975513	-0.2505785	
0.03025	-0.4790033	-0.6979076	-0.2509169	
0.0303	-0.4795105	-0.6982623	-0.251255	
0.03035	-0.4800172	-0.6986153	-0.2515928	
0.0304	-0.4805236	-0.6989667	-0.2519304	
0.03045	-0.4810297	-0.6993165	-0.2522677	
0.0305	-0.4815354	-0.6996646	-0.2526047	
0.03055	-0.4820408	-0.7000111	-0.2529415	
0.0306	-0.4825458	-0.7003559	-0.2532779	
0.03065	-0.4830504	-0.7006991	-0.2536141	
0.0307	-0.4835547	-0.7010407	-0.2539501	
0.03075	-0.4840586	-0.7013806	-0.2542857	
0.0308	-0.4845622	-0.7017189	-0.2546211	
0.03085	-0.4850655	-0.7020556	-0.2549562	
0.0309	-0.4855684	-0.7023907	-0.255291	
0.03095	-0.4860709	-0.7027242	-0.2556255	
0.031	-0.4865731	-0.703056	-0.2559597	
0.03105	-0.487075	-0.7033862	-0.2562937	
0.0311	-0.4875765	-0.7037148	-0.2566274	
0.03115	-0.4880777	-0.7040418	-0.2569608	
0.0312	-0.4885785	-0.7043673	-0.257294	
0.03125	-0.489079	-0.7046911	-0.2576269	
0.0313	-0.4895791	-0.7050133	-0.2579595	
0.03135	-0.4900789	-0.7053339	-0.2582918	
0.0314	-0.4905784	-0.705653	-0.2586238	
0.03145	-0.4910775	-0.7059704	-0.2589555	
0.0315	-0.4915763	-0.7062863	-0.259287	
0.03155	-0.4920747	-0.7066005	-0.2596182	
0.0316	-0.4925728	-0.7069132	-0.2599491	
0.03165	-0.4930706	-0.7072244	-0.2602797	
0.0317	-0.493568	-0.7075339	-0.26061	
0.03175	-0.4940651	-0.7078419	-0.2609401	
0.0318	-0.4945619	-0.7081483	-0.2612699	
0.03185	-0.4950583	-0.7084531	-0.2615994	
0.0319	-0.4955544	-0.7087564	-0.2619286	
0.03195	-0.4960502	-0.7090581	-0.2622575	
0.032	-0.4965456	-0.7093583	-0.2625862	
0.03205	-0.4970407	-0.7096569	-0.2629145	
0.0321	-0.4975355	-0.7099539	-0.2632426	
0.03215	-0.4980299	-0.7102494	-0.2635704	
0.0322	-0.4985241	-0.7105434	-0.2638979	
0.03225	-0.4990179	-0.7108358	-0.2642252	
0.0323	-0.4995113	-0.7111266	-0.2645521	
0.03235	-0.5000045	-0.7114159	-0.2648787	
0.0324	-0.5004973	-0.7117038	-0.2652051	
0.03245	-0.5009898	-0.71199	-0.2655312	
0.0325	-0.501482	-0.7122747	-0.265857	
0.03255	-0.5019738	-0.7125579	-0.2661825	
0.0326	-0.5024653	-0.7128396	-0.2665078	
0.03265	-0.5029565	-0.7131197	-0.2668327	
0.0327	-0.5034474	-0.7133983	-0.2671574	
0.03275	-0.503938	-0.7136754	-0.2674817	
0.0328	-0.5044281	-0.7139511	-0.2678058	
0.03285	-0.5049181	-0.7142251	-0.2681296	
0.0329	-0.5054077	-0.7144977	-0.2684531	
0.03295	-0.505897	-0.7147687	-0.2687764	
0.033	-0.5063859	-0.7150382	-0.2690993	
0.03305	-0.5068746	-0.7153063	-0.2694219	
0.0331	-0.5073629	-0.7155728	-0.2697443	
0.03315	-0.5078509	-0.7158379	-0.2700663	
0.0332	-0.5083386	-0.7161015	-0.2703881	
0.03325	-0.508826	-0.7163635	-0.2707096	
0.0333	-0.509313	-0.7166241	-0.2710308	
0.03335	-0.5097998	-0.7168831	-0.2713517	
0.0334	-0.5102862	-0.7171407	-0.2716723	
0.03345	-0.5107723	-0.7173969	-0.2719926	
0.0335	-0.5112581	-0.7176515	-0.2723126	
0.03355	-0.5117436	-0.7179046	-0.2726323	
0.0336	-0.5122288	-0.7181563	-0.2729518	
0.03365	-0.5127137	-0.7184065	-0.2732709	
0.0337	-0.5131983	-0.7186552	-0.2735898	
0.03375	-0.5136825	-0.7189025	-0.2739083	
0.0338	-0.5141664	-0.7191483	-0.2742266	
0.03385	-0.51465	-0.7193926	-0.2745446	
0.0339	-0.5151334	-0.7196355	-0.2748623	
0.03395	-0.5156164	-0.7198769	-0.2751797	
0.034	-0.5160991	-0.7201169	-0.2754968	
0.03405	-0.5165815	-0.7203554	-0.2758135	
0.0341	-0.5170636	-0.7205924	-0.27613	
0.03415	-0.5175453	-0.720828	-0.2764462	
0.0342	-0.5180268	-0.7210622	-0.2767622	
0.03425	-0.518508	-0.7212949	-0.2770778	
0.0343	-0.5189888	-0.7215261	-0.2773931	
0.03435	-0.5194694	-0.721756	-0.2777081	
0.0344	-0.5199496	-0.7219844	-0.2780228	
0.03445	-0.5204296	-0.7222114	-0.2783372	
0.0345	-0.5209092	-0.7224369	-0.2786514	
0.03455	-0.5213885	-0.722661	-0.2789652	
0.0346	-0.5218676	-0.7228836	-0.2792787	
0.03465	-0.5223463	-0.7231049	-0.2795919	
0.0347	-0.5228247	-0.7233247	-0.2799049	
0.03475	-0.5233028	-0.7235431	-0.2802175	
0.0348	-0.5237806	-0.7237601	-0.2805298	
0.03485	-0.5242581	-0.7239757	-0.2808418	
0.0349	-0.5247353	-0.7241898	-0.2811536	
0.03495	-0.5252123	-0.7244025	-0.281465	
0.035	-0.5256889	-0.7246139	-0.2817761	
0.03505	-0.5261652	-0.7248238	-0.2820869	
0.0351	-0.5266412	-0.7250323	-0.2823974	
0.03515	-0.5271169	-0.7252395	-0.2827077	
0.0352	-0.5275923	-0.7254452	-0.2830176	
0.03525	-0.5280674	-0.7256495	-0.2833272	
0.0353	-0.5285422	-0.7258524	-0.2836365	
0.03535	-0.5290167	-0.726054	-0.2839455	
0.0354	-0.5294909	-0.7262541	-0.2842542	
0.03545	-0.5299648	-0.7264528	-0.2845626	
0.0355	-0.5304384	-0.7266502	-0.2848707	
0.03555	-0.5309117	-0.7268462	-0.2851785	
0.0356	-0.5313847	-0.7270408	-0.285486	
0.03565	-0.5318574	-0.727234	-0.2857932	
0.0357	-0.5323298	-0.7274258	-0.2861	
0.03575	-0.5328019	-0.7276163	-0.2864066	
0.0358	-0.5332738	-0.7278054	-0.2867129	
0.03585	-0.5337453	-0.7279931	-0.2870188	
0.0359	-0.5342165	-0.7281795	-0.2873245	
0.03595	-0.5346874	-0.7283645	-0.2876298	
0.036	-0.535158	-0.728548	-0.2879348	
0.03605	-0.5356284	-0.7287303	-0.2882395	
0.0361	-0.5360984	-0.7289112	-0.288544	
0.03615	-0.5365681	-0.7290908	-0.2888481	
0.0362	-0.5370376	-0.729269	-0.2891518	
0.03625	-0.5375067	-0.7294458	-0.2894554	
0.0363	-0.5379755	-0.7296212	-0.2897585	
0.03635	-0.5384441	-0.7297954	-0.2900614	
0.0364	-0.5389124	-0.7299682	-0.2903639	
0.03645	-0.5393803	-0.7301396	-0.2906662	
0.0365	-0.539848	-0.7303097	-0.2909681	
0.03655	-0.5403153	-0.7304785	-0.2912697	
0.0366	-0.5407824	-0.7306458	-0.291571	
0.03665	-0.5412492	-0.730812	-0.291872	
0.0367	-0.5417156	-0.7309766	-0.2921727	
0.03675	-0.5421818	-0.7311401	-0.2924731	
0.0368	-0.5426477	-0.7313021	-0.2927731	
0.03685	-0.5431133	-0.7314629	-0.2930729	
0.0369	-0.5435786	-0.7316223	-0.2933723	
0.03695	-0.5440436	-0.7317804	-0.2936714	
0.037	-0.5445083	-0.7319372	-0.2939702	
0.03705	-0.5449727	-0.7320926	-0.2942687	
0.0371	-0.5454369	-0.7322468	-0.2945669	
0.03715	-0.5459006	-0.7323996	-0.2948647	
0.0372	-0.5463642	-0.7325511	-0.2951623	
0.03725	-0.5468274	-0.7327013	-0.2954595	
0.0373	-0.5472904	-0.7328501	-0.2957564	
0.03735	-0.547753	-0.7329977	-0.296053	
0.0374	-0.5482154	-0.733144	-0.2963493	
0.03745	-0.5486774	-0.7332889	-0.2966452	
0.0375	-0.5491392	-0.7334326	-0.2969408	
0.03755	-0.5496007	-0.733575	-0.2972361	
0.0376	-0.5500618	-0.733716	-0.2975311	
0.03765	-0.5505227	-0.7338558	-0.2978258	
0.0377	-0.5509833	-0.7339942	-0.2981202	
0.03775	-0.5514436	-0.7341315	-0.2984142	
0.0378	-0.5519035	-0.7342674	-0.2987079	
0.03785	-0.5523633	-0.7344019	-0.2990013	
0.0379	-0.5528226	-0.7345352	-0.2992944	
0.03795	-0.5532818	-0.7346672	-0.2995872	
0.038	-0.5537406	-0.734798	-0.2998796	
0.03805	-0.5541991	-0.7349275	-0.3001717	
0.0381	-0.5546573	-0.7350557	-0.3004635	
0.03815	-0.5551153	-0.7351826	-0.300755	
0.0382	-0.5555729	-0.7353082	-0.3010461	
0.03825	-0.5560303	-0.7354326	-0.3013369	
0.0383	-0.5564873	-0.7355556	-0.3016274	
0.03835	-0.5569441	-0.7356775	-0.3019176	
0.0384	-0.5574005	-0.735798	-0.3022074	
0.03845	-0.5578567	-0.7359173	-0.302497	
0.0385	-0.5583126	-0.7360353	-0.3027862	
0.03855	-0.5587682	-0.7361521	-0.303075	
0.0386	-0.5592234	-0.7362676	-0.3033636	
0.03865	-0.5596784	-0.7363818	-0.3036518	
0.0387	-0.5601331	-0.7364948	-0.3039397	
0.03875	-0.5605875	-0.7366066	-0.3042273	
0.0388	-0.5610416	-0.736717	-0.3045146	
0.03885	-0.5614954	-0.7368263	-0.3048015	
0.0389	-0.561949	-0.7369342	-0.305088	
0.03895	-0.5624021	-0.737041	-0.3053743	
0.039	-0.5628551	-0.7371465	-0.3056602	
0.03905	-0.5633077	-0.7372507	-0.3059458	
0.0391	-0.56376	-0.7373537	-0.3062311	
0.03915	-0.564212	-0.7374555	-0.3065161	
0.0392	-0.5646638	-0.737556	-0.3068007	
0.03925	-0.5651152	-0.7376553	-0.307085	
0.0393	-0.5655664	-0.7377535	-0.3073689	
0.03935	-0.5660172	-0.7378502	-0.3076526	
0.0394	-0.5664678	-0.7379459	-0.3079359	
0.03945	-0.566918	-0.7380402	-0.3082188	
0.0395	-0.567368	-0.7381334	-0.3085015	
0.03955	-0.5678176	-0.7382253	-0.3087838	
0.0396	-0.568267	-0.738316	-0.3090657	
0.03965	-0.568716	-0.7384055	-0.3093474	
0.0397	-0.5691648	-0.7384937	-0.3096287	
0.03975	-0.5696133	-0.7385808	-0.3099096	
0.0398	-0.5700614	-0.7386666	-0.3101903	
0.03985	-0.5705093	-0.7387512	-0.3104706	
0.0399	-0.5709569	-0.7388346	-0.3107505	
0.03995	-0.5714042	-0.7389168	-0.3110302	
0.04	-0.5718511	-0.7389978	-0.3113095	
0.04005	-0.5722978	-0.7390775	-0.3115884	
0.0401	-0.5727442	-0.7391561	-0.3118671	
0.04015	-0.5731903	-0.7392334	-0.3121454	
0.0402	-0.5736361	-0.7393096	-0.3124233	
0.04025	-0.5740816	-0.7393846	-0.3127009	
0.0403	-0.5745268	-0.7394583	-0.3129782	
0.04035	-0.5749716	-0.7395309	-0.3132552	
0.0404	-0.5754162	-0.7396023	-0.3135318	
0.04045	-0.5758605	-0.7396725	-0.3138081	
0.0405	-0.5763045	-0.7397414	-0.314084	
0.04055	-0.5767482	-0.7398092	-0.3143596	
0.0406	-0.5771916	-0.7398759	-0.3146348	
0.04065	-0.5776346	-0.7399412	-0.3149097	
0.0407	-0.5780774	-0.7400055	-0.3151843	
0.04075	-0.5785199	-0.7400686	-0.3154585	
0.0408	-0.5789621	-0.7401304	-0.3157324	
0.04085	-0.579404	-0.7401911	-0.316006	
0.0409	-0.5798455	-0.7402506	-0.3162792	
0.04095	-0.5802869	-0.7403089	-0.3165521	
0.041	-0.5807278	-0.7403661	-0.3168246	
0.04105	-0.5811685	-0.7404221	-0.3170968	
0.0411	-0.5816089	-0.740477	-0.3173687	
0.04115	-0.582049	-0.7405306	-0.3176402	
0.0412	-0.5824887	-0.7405831	-0.3179113	
0.04125	-0.5829282	-0.7406344	-0.3181821	
0.0413	-0.5833673	-0.7406845	-0.3184526	
0.04135	-0.5838062	-0.7407335	-0.3187228	
0.0414	-0.5842447	-0.7407814	-0.3189926	
0.04145	-0.5846829	-0.740828	-0.319262	
0.0415	-0.5851209	-0.7408735	-0.3195311	
0.04155	-0.5855585	-0.7409179	-0.3197998	
0.0416	-0.5859959	-0.7409611	-0.3200683	
0.04165	-0.5864329	-0.7410031	-0.3203363	
0.0417	-0.5868696	-0.741044	-0.3206041	
0.04175	-0.587306	-0.7410837	-0.3208714	
0.0418	-0.5877421	-0.7411223	-0.3211384	
0.04185	-0.588178	-0.7411597	-0.3214051	
0.0419	-0.5886135	-0.741196	-0.3216715	
0.04195	-0.5890486	-0.7412312	-0.3219374	
0.042	-0.5894836	-0.7412652	-0.3222031	
0.04205	-0.5899181	-0.7412981	-0.3224684	
0.0421	-0.5903524	-0.7413298	-0.3227333	
0.04215	-0.5907863	-0.7413604	-0.3229979	
0.0422	-0.59122	-0.7413899	-0.3232622	
0.04225	-0.5916533	-0.7414182	-0.3235261	
0.0423	-0.5920864	-0.7414454	-0.3237896	
0.04235	-0.5925191	-0.7414715	-0.3240528	
0.0424	-0.5929515	-0.7414964	-0.3243156	
0.04245	-0.5933837	-0.7415202	-0.3245781	
0.0425	-0.5938154	-0.7415429	-0.3248403	
0.04255	-0.5942469	-0.7415644	-0.3251021	
0.0426	-0.5946781	-0.7415848	-0.3253635	
0.04265	-0.595109	-0.7416041	-0.3256246	
0.0427	-0.5955396	-0.7416223	-0.3258854	
0.04275	-0.5959698	-0.7416394	-0.3261457	
0.0428	-0.5963997	-0.7416553	-0.3264058	
0.04285	-0.5968294	-0.7416702	-0.3266654	
0.0429	-0.5972587	-0.7416839	-0.3269248	
0.04295	-0.5976877	-0.7416965	-0.3271838	
0.043	-0.5981164	-0.741708	-0.3274423	
0.04305	-0.5985448	-0.7417184	-0.3277006	
0.0431	-0.5989729	-0.7417277	-0.3279585	
0.04315	-0.5994006	-0.7417358	-0.3282161	
0.0432	-0.5998281	-0.7417429	-0.3284733	
0.04325	-0.6002552	-0.7417489	-0.3287301	
0.0433	-0.600682	-0.7417537	-0.3289866	
0.04335	-0.6011085	-0.7417575	-0.3292428	
0.0434	-0.6015347	-0.7417601	-0.3294986	
0.04345	-0.6019605	-0.7417617	-0.329754	
0.0435	-0.6023861	-0.7417622	-0.330009	
0.04355	-0.6028113	-0.7417615	-0.3302638	
0.0436	-0.6032363	-0.7417598	-0.3305181	
0.04365	-0.6036609	-0.741757	-0.3307721	
0.0437	-0.6040851	-0.741753	-0.3310257	
0.04375	-0.6045091	-0.741748	-0.331279	
0.0438	-0.6049328	-0.741742	-0.3315319	
0.04385	-0.6053562	-0.7417348	-0.3317845	
0.0439	-0.6057792	-0.7417265	-0.3320367	
0.04395	-0.6062019	-0.7417172	-0.3322885	
0.044	-0.6066242	-0.7417068	-0.33254	
0.04405	-0.6070463	-0.7416953	-0.3327911	
0.0441	-0.6074681	-0.7416827	-0.3330419	
0.04415	-0.6078895	-0.7416691	-0.3332923	
0.0442	-0.6083106	-0.7416543	-0.3335423	
0.04425	-0.6087314	-0.7416385	-0.333792	
0.0443	-0.6091519	-0.7416216	-0.3340414	
0.04435	-0.6095721	-0.7416037	-0.3342903	
0.0444	-0.6099918	-0.7415847	-0.3345389	
0.04445	-0.6104114	-0.7415645	-0.3347872	
0.0445	-0.6108305	-0.7415434	-0.335035	
0.04455	-0.6112494	-0.7415211	-0.3352825	
0.0446	-0.611668	-0.7414979	-0.3355297	
0.04465	-0.6120862	-0.7414735	-0.3357765	
0.0447	-0.6125041	-0.741448	-0.3360229	
0.04475	-0.6129217	-0.7414216	-0.3362689	
0.0448	-0.6133389	-0.741394	-0.3365146	
0.04485	-0.6137559	-0.7413654	-0.33676	
0.0449	-0.6141725	-0.7413358	-0.3370049	
0.04495	-0.6145888	-0.7413051	-0.3372495	
0.045	-0.6150047	-0.7412733	-0.3374938	
0.04505	-0.6154204	-0.7412405	-0.3377376	
0.0451	-0.6158357	-0.7412066	-0.3379811	
0.04515	-0.6162507	-0.7411717	-0.3382243	
0.0452	-0.6166653	-0.7411358	-0.3384671	
0.04525	-0.6170797	-0.7410988	-0.3387094	
0.0453	-0.6174937	-0.7410607	-0.3389515	
0.04535	-0.6179073	-0.7410216	-0.3391932	
0.0454	-0.6183207	-0.7409815	-0.3394345	
0.04545	-0.6187338	-0.7409403	-0.3396754	
0.0455	-0.6191465	-0.740898	-0.339916	
0.04555	-0.6195588	-0.7408548	-0.3401562	
0.0456	-0.6199709	-0.7408105	-0.340396	
0.04565	-0.6203826	-0.7407652	-0.3406355	
0.0457	-0.620794	-0.7407188	-0.3408746	
0.04575	-0.621205	-0.7406713	-0.3411133	
0.0458	-0.6216158	-0.7406229	-0.3413517	
0.04585	-0.6220261	-0.7405735	-0.3415897	
0.0459	-0.6224362	-0.7405229	-0.3418273	
0.04595	-0.6228459	-0.7404714	-0.3420645	
0.046	-0.6232554	-0.7404189	-0.3423014	
0.04605	-0.6236644	-0.7403653	-0.3425379	
0.0461	-0.6240732	-0.7403107	-0.3427741	
0.04615	-0.6244816	-0.7402551	-0.3430098	
0.0462	-0.6248897	-0.7401984	-0.3432452	
0.04625	-0.6252975	-0.7401407	-0.3434803	
0.0463	-0.6257049	-0.740082	-0.3437149	
0.04635	-0.626112	-0.7400223	-0.3439492	
0.0464	-0.6265187	-0.7399616	-0.3441831	
0.04645	-0.6269251	-0.7398999	-0.3444166	
0.0465	-0.6273312	-0.7398371	-0.3446498	
0.04655	-0.627737	-0.7397733	-0.3448826	
0.0466	-0.6281424	-0.7397085	-0.345115	
0.04665	-0.6285475	-0.7396428	-0.345347	
0.0467	-0.6289522	-0.739576	-0.3455787	
0.04675	-0.6293566	-0.7395082	-0.34581	
0.0468	-0.6297607	-0.7394394	-0.3460409	
0.04685	-0.6301644	-0.7393696	-0.3462715	
0.0469	-0.6305678	-0.7392987	-0.3465017	
0.04695	-0.630971	-0.7392269	-0.3467315	
0.047	-0.6313736	-0.7391541	-0.3469609	
0.04705	-0.631776	-0.7390803	-0.3471899	
0.0471	-0.6321781	-0.7390054	-0.3474186	
0.04715	-0.6325799	-0.7389296	-0.3476469	
0.0472	-0.6329812	-0.7388528	-0.3478749	
0.04725	-0.6333823	-0.738775	-0.3481024	
0.0473	-0.633783	-0.7386962	-0.3483296	
0.04735	-0.6341833	-0.7386164	-0.3485564	
0.0474	-0.6345834	-0.7385356	-0.3487828	
0.04745	-0.6349831	-0.7384538	-0.3490088	
0.0475	-0.6353824	-0.7383711	-0.3492345	
0.04755	-0.6357814	-0.7382873	-0.3494598	
0.0476	-0.63618	-0.7382026	-0.3496847	
0.04765	-0.6365784	-0.7381169	-0.3499092	
0.0477	-0.6369764	-0.7380301	-0.3501334	
0.04775	-0.637374	-0.7379425	-0.3503571	
0.0478	-0.6377713	-0.7378538	-0.3505805	
0.04785	-0.6381683	-0.7377641	-0.3508036	
0.0479	-0.6385649	-0.7376735	-0.3510262	
0.04795	-0.6389612	-0.7375818	-0.3512484	
0.048	-0.6393571	-0.7374893	-0.3514703	
0.04805	-0.6397527	-0.7373957	-0.3516918	
0.0481	-0.6401479	-0.7373012	-0.3519129	
0.04815	-0.6405429	-0.7372057	-0.3521337	
0.0482	-0.6409374	-0.7371092	-0.352354	
0.04825	-0.6413316	-0.7370117	-0.352574	
0.0483	-0.6417255	-0.7369133	-0.3527936	
0.04835	-0.642119	-0.736814	-0.3530128	
0.0484	-0.6425122	-0.7367136	-0.3532317	
0.04845	-0.6429051	-0.7366123	-0.3534501	
0.0485	-0.6432975	-0.73651	-0.3536682	
0.04855	-0.6436896	-0.7364067	-0.3538859	
0.0486	-0.6440815	-0.7363025	-0.3541032	
0.04865	-0.6444729	-0.7361974	-0.3543201	
0.0487	-0.644864	-0.7360912	-0.3545367	
0.04875	-0.6452548	-0.7359841	-0.3547528	
0.0488	-0.6456452	-0.7358761	-0.3549686	
0.04885	-0.6460353	-0.7357671	-0.355184	
0.0489	-0.6464249	-0.7356571	-0.355399	
0.04895	-0.6468143	-0.7355462	-0.3556137	
0.049	-0.6472033	-0.7354344	-0.3558279	
0.04905	-0.647592	-0.7353215	-0.3560418	
0.0491	-0.6479803	-0.7352077	-0.3562553	
0.04915	-0.6483683	-0.735093	-0.3564683	
0.0492	-0.6487559	-0.7349774	-0.3566811	
0.04925	-0.6491432	-0.7348607	-0.3568934	
0.0493	-0.6495301	-0.7347432	-0.3571053	
0.04935	-0.6499166	-0.7346247	-0.3573169	
0.0494	-0.6503029	-0.7345052	-0.3575281	
0.04945	-0.6506887	-0.7343848	-0.3577389	
0.0495	-0.6510742	-0.7342635	-0.3579493	
0.04955	-0.6514594	-0.7341412	-0.3581593	
0.0496	-0.6518442	-0.734018	-0.3583689	
0.04965	-0.6522287	-0.7338939	-0.3585782	
0.0497	-0.6526128	-0.7337688	-0.358787	
0.04975	-0.6529965	-0.7336428	-0.3589955	
0.0498	-0.65338	-0.7335158	-0.3592036	
0.04985	-0.653763	-0.7333879	-0.3594113	
0.0499	-0.6541457	-0.7332591	-0.3596186	
0.04995	-0.654528	-0.7331294	-0.3598255	
0.05	-0.65491	-0.7329987	-0.3600321	
0.05005	-0.6552917	-0.7328671	-0.3602382	
0.0501	-0.655673	-0.7327345	-0.360444	
0.05015	-0.6560539	-0.732601	-0.3606493	
0.0502	-0.6564345	-0.7324667	-0.3608544	
0.05025	-0.6568147	-0.7323313	-0.361059	
0.0503	-0.6571946	-0.7321951	-0.3612632	
0.05035	-0.6575741	-0.732058	-0.361467	
0.0504	-0.6579532	-0.7319199	-0.3616704	
0.05045	-0.658332	-0.7317809	-0.3618735	
0.0505	-0.6587104	-0.7316409	-0.3620761	
0.05055	-0.6590885	-0.7315001	-0.3622784	
0.0506	-0.6594663	-0.7313583	-0.3624803	
0.05065	-0.6598436	-0.7312157	-0.3626817	
0.0507	-0.6602206	-0.7310721	-0.3628829	
0.05075	-0.6605973	-0.7309276	-0.3630836	
0.0508	-0.6609735	-0.7307822	-0.3632839	
0.05085	-0.6613495	-0.7306359	-0.3634838	
0.0509	-0.6617251	-0.7304887	-0.3636834	
0.05095	-0.6621003	-0.7303405	-0.3638825	
0.051	-0.6624752	-0.7301915	-0.3640813	
0.05105	-0.6628497	-0.7300415	-0.3642796	
0.0511	-0.6632239	-0.7298906	-0.3644776	
0.05115	-0.6635976	-0.7297389	-0.3646752	
0.0512	-0.6639711	-0.7295862	-0.3648724	
0.05125	-0.6643441	-0.7294326	-0.3650692	
0.0513	-0.6647168	-0.7292782	-0.3652656	
0.05135	-0.6650892	-0.7291228	-0.3654616	
0.0514	-0.6654612	-0.7289665	-0.3656573	
0.05145	-0.6658328	-0.7288094	-0.3658525	
0.0515	-0.6662041	-0.7286513	-0.3660474	
0.05155	-0.666575	-0.7284923	-0.3662418	
0.0516	-0.6669456	-0.7283325	-0.3664359	
0.05165	-0.6673158	-0.7281717	-0.3666295	
0.0517	-0.6676856	-0.7280101	-0.3668228	
0.05175	-0.6680551	-0.7278475	-0.3670157	
0.0518	-0.6684242	-0.7276841	-0.3672082	
0.05185	-0.6687929	-0.7275198	-0.3674003	
0.0519	-0.6691613	-0.7273546	-0.367592	
0.05195	-0.6695293	-0.7271885	-0.3677833	
0.052	-0.669897	-0.7270215	-0.3679742	
