Time	LH_BicepsFemorisAnterior R	LH_BicepsFemorisPosterior R	LH_Gastrocnemius R	LH_Illiopsoas R	LH_RectusFemoris R	LH_Soleus R	LH_TibialisAnterior R	LH_Vastii R	
0.1448	0	0	12.5395	12.4917	82.00694	0	0	0	
0.14485	0	0	12.51362	12.48924	81.99306	0	0	0	
0.1449	0	0	12.48734	12.48681	81.97922	0	0	0	
0.14495	0	0	12.46128	12.48434	81.96477	0	0	0	
0.145	0	0	12.43507	12.48182	81.95055	0	0	0	
0.14505	0	0	12.40908	12.47926	81.93614	0	0	0	
0.1451	0	0	12.3828	12.4767	81.92155	0	0	0	
0.14515	0	0	12.35663	12.47409	81.90678	0	0	0	
0.1452	0	0	12.33068	12.47147	81.89183	0	0	0	
0.14525	0	0	12.30444	12.46873	81.8769	0	0	0	
0.1453	0	0	12.27842	12.46598	81.86179	0	0	0	
0.14535	0	0	12.25225	12.46327	81.8465	0	0	0	
0.1454	0	0	12.22592	12.46045	81.83122	0	0	0	
0.14545	0	0	12.19981	12.45771	81.81598	0	0	0	
0.1455	0	0	12.17367	12.45479	81.80013	0	0	0	
0.14555	0	0	12.1475	12.45192	81.78432	0	0	0	
0.1456	0	0	12.12142	12.44902	81.76873	0	0	0	
0.14565	0	0	12.09519	12.44605	81.75255	0	0	0	
0.1457	0	0	12.06905	12.44306	81.73639	0	0	0	
0.14575	0	0	12.043	12.44011	81.72026	0	0	0	
0.1458	0	0	12.01666	12.437	81.70374	0	0	0	
0.14585	0	0	11.99043	12.43395	81.68745	0	0	0	
0.1459	0	0	11.96453	12.4308	81.67078	0	0	0	
0.14595	0	0	11.93822	12.42763	81.65392	0	0	0	
0.146	0	0	11.91214	12.4245	81.63709	0	0	0	
0.14605	0	0	11.88576	12.42123	81.62008	0	0	0	
0.1461	0	0	11.85986	12.41801	81.60288	0	0	0	
0.14615	0	0	11.83355	12.41471	81.58551	0	0	0	
0.1462	0	0	11.80758	12.41141	81.56816	0	0	0	
0.14625	0	0	11.78119	12.40807	81.55083	0	0	0	
0.1463	0	0	11.75527	12.40466	81.53333	0	0	0	
0.14635	0	0	11.72932	12.40122	81.51522	0	0	0	
0.1464	0	0	11.70308	12.3978	81.49735	0	0	0	
0.14645	0	0	11.67706	12.3943	81.4793	0	0	0	
0.1465	0	0	11.65087	12.39081	81.46107	0	0	0	
0.14655	0	0	11.62465	12.38727	81.44308	0	0	0	
0.1466	0	0	11.59865	12.38369	81.42449	0	0	0	
0.14665	0	0	11.57235	12.38008	81.40634	0	0	0	
0.1467	0	0	11.54627	12.37637	81.3874	0	0	0	
0.14675	0	0	11.52028	12.37276	81.36847	0	0	0	
0.1468	0	0	11.49413	12.36902	81.34978	0	0	0	
0.14685	0	0	11.46793	12.36522	81.3307	0	0	0	
0.1469	0	0	11.44196	12.36147	81.31145	0	0	0	
0.14695	0	0	11.41594	12.35765	81.29222	0	0	0	
0.147	0	0	11.38976	12.35383	81.27301	0	0	0	
0.14705	0	0	11.36341	12.34991	81.25322	0	0	0	
0.1471	0	0	11.33766	12.34602	81.23366	0	0	0	
0.14715	0	0	11.31149	12.34206	81.21371	0	0	0	
0.1472	0	0	11.28541	12.33809	81.19379	0	0	0	
0.14725	0	0	11.25953	12.33409	81.17369	0	0	0	
0.1473	0	0	11.23324	12.33002	81.15362	0	0	0	
0.14735	0	0	11.20742	12.32596	81.13316	0	0	0	
0.1474	0	0	11.18143	12.32186	81.11314	0	0	0	
0.14745	0	0	11.15514	12.3177	81.09233	0	0	0	
0.1475	0	0	11.12944	12.3135	81.07175	0	0	0	
0.14755	0	0	11.10345	12.30928	81.05079	0	0	0	
0.1476	0	0	11.07729	12.30505	81.03006	0	0	0	
0.14765	0	0	11.05135	12.30073	81.00894	0	0	0	
0.1477	0	0	11.02523	12.29644	80.98785	0	0	0	
0.14775	0	0	10.99932	12.29209	80.96658	0	0	0	
0.1478	0	0	10.97325	12.28769	80.94494	0	0	0	
0.14785	0	0	10.94713	12.28331	80.92352	0	0	0	
0.1479	0	0	10.92123	12.27885	80.90192	0	0	0	
0.14795	0	0	10.89553	12.27435	80.87995	0	0	0	
0.148	0	0	10.86954	12.26989	80.85821	0	0	0	
0.14805	0	0	10.84362	12.26535	80.83628	0	0	0	
0.1481	0	0	10.81767	12.26076	80.81398	0	0	0	
0.14815	0	0	10.79179	12.25612	80.7917	0	0	0	
0.1482	0	0	10.76587	12.2515	80.76925	0	0	0	
0.14825	0	0	10.74016	12.24684	80.74683	0	0	0	
0.1483	0	0	10.71415	12.24215	80.72401	0	0	0	
0.14835	0	0	10.68822	12.23739	80.70164	0	0	0	
0.1484	0	0	10.66237	12.23261	80.67827	0	0	0	
0.14845	0	0	10.6366	12.22784	80.65534	0	0	0	
0.1485	0	0	10.61091	12.22297	80.63223	0	0	0	
0.14855	0	0	10.58492	12.21811	80.60896	0	0	0	
0.1486	0	0	10.55914	12.21315	80.58549	0	0	0	
0.14865	0	0	10.53331	12.20825	80.56206	0	0	0	
0.1487	0	0	10.50731	12.20328	80.53825	0	0	0	
0.14875	0	0	10.48164	12.19827	80.51447	0	0	0	
0.1488	0	0	10.45604	12.19323	80.49051	0	0	0	
0.14885	0	0	10.43027	12.18815	80.46658	0	0	0	
0.1489	0	0	10.40433	12.18305	80.44247	0	0	0	
0.14895	0	0	10.37859	12.17794	80.41819	0	0	0	
0.149	0	0	10.35293	12.17278	80.39352	0	0	0	
0.14905	0	0	10.32722	12.16751	80.36909	0	0	0	
0.1491	0	0	10.30133	12.16235	80.34449	0	0	0	
0.14915	0	0	10.27577	12.15708	80.31992	0	0	0	
0.1492	0	0	10.25016	12.15176	80.29475	0	0	0	
0.14925	0	0	10.2245	12.14643	80.27003	0	0	0	
0.1493	0	0	10.19879	12.14108	80.24493	0	0	0	
0.14935	0	0	10.17316	12.13568	80.21944	0	0	0	
0.1494	0	0	10.14772	12.13027	80.194	0	0	0	
0.14945	0	0	10.12211	12.12478	80.16857	0	0	0	
0.1495	0	0	10.09645	12.11928	80.14297	0	0	0	
0.14955	0	0	10.07086	12.11375	80.117	0	0	0	
0.1496	0	0	10.04534	12.10824	80.09105	0	0	0	
0.14965	0	0	10.0199	12.10257	80.06493	0	0	0	
0.1497	0	0	9.994147	12.09697	80.03883	0	0	0	
0.14975	0	0	9.968725	12.09135	80.01277	0	0	0	
0.1498	0	0	9.943501	12.08565	79.98633	0	0	0	
0.14985	0	0	9.917842	12.07988	79.95992	0	0	0	
0.1499	0	0	9.892383	12.07415	79.93313	0	0	0	
0.14995	0	0	9.866869	12.06835	79.90636	0	0	0	
0.15	0	0	9.841427	12.06253	79.87964	0	0	0	
0.15005	0	0	9.816055	12.05669	79.85252	0	0	0	
0.1501	0	0	9.790629	12.05081	79.82525	0	0	0	
0.15015	0	0	9.765146	12.04488	79.79841	0	0	0	
0.1502	0	0	9.739988	12.03894	79.77077	0	0	0	
0.15025	0	0	9.714645	12.03294	79.74318	0	0	0	
0.1503	0	0	9.689245	12.02694	79.71561	0	0	0	
0.15035	0	0	9.663663	12.02091	79.68787	0	0	0	
0.1504	0	0	9.638657	12.01478	79.66016	0	0	0	
0.15045	0	0	9.613464	12.00863	79.63206	0	0	0	
0.1505	0	0	9.588214	12.00253	79.60401	0	0	0	
0.15055	0	0	9.562778	11.99635	79.57558	0	0	0	
0.1506	0	0	9.537791	11.9901	79.54717	0	0	0	
0.15065	0	0	9.512365	11.98395	79.5186	0	0	0	
0.1507	0	0	9.487386	11.97763	79.49026	0	0	0	
0.15075	0	0	9.462094	11.97133	79.46155	0	0	0	
0.1508	0	0	9.436744	11.96498	79.43266	0	0	0	
0.15085	0	0	9.411714	11.95858	79.40359	0	0	0	
0.1509	0	0	9.386875	11.95223	79.37435	0	0	0	
0.15095	0	0	9.361721	11.94574	79.34515	0	0	0	
0.151	0	0	9.33638	11.9393	79.31598	0	0	0	
0.15105	0	0	9.311612	11.93281	79.28642	0	0	0	
0.1511	0	0	9.286402	11.92627	79.25691	0	0	0	
0.15115	0	0	9.261509	11.91969	79.22743	0	0	0	
0.1512	0	0	9.23668	11.91306	79.19716	0	0	0	
0.15125	0	0	9.211535	11.90648	79.16733	0	0	0	
0.1513	0	0	9.186707	11.89976	79.13733	0	0	0	
0.15135	0	0	9.161816	11.89302	79.10716	0	0	0	
0.1514	0	0	9.136607	11.88636	79.07661	0	0	0	
0.15145	0	0	9.111843	11.87959	79.04609	0	0	0	
0.1515	0	0	9.087014	11.87278	79.0152	0	0	0	
0.15155	0	0	9.06212	11.86598	78.98516	0	0	0	
0.1516	0	0	9.037289	11.8591	78.95392	0	0	0	
0.15165	0	0	9.012519	11.85221	78.92313	0	0	0	
0.1517	0	0	8.98781	11.84534	78.89196	0	0	0	
0.15175	0	0	8.963035	11.83838	78.86103	0	0	0	
0.1518	0	0	8.938193	11.83132	78.82932	0	0	0	
0.15185	0	0	8.91354	11.82434	78.79803	0	0	0	
0.1519	0	0	8.889072	11.81728	78.76639	0	0	0	
0.15195	0	0	8.864157	11.81023	78.73477	0	0	0	
0.152	0	0	8.839808	11.80308	78.70278	0	0	0	
0.15205	0	0	8.815011	11.79594	78.67104	0	0	0	
0.1521	0	0	8.790401	11.78875	78.63891	0	0	0	
0.15215	0	0	8.765848	11.78155	78.60681	0	0	0	
0.1522	0	0	8.741353	11.77434	78.57434	0	0	0	
0.15225	0	0	8.716915	11.76707	78.54211	0	0	0	
0.1523	0	0	8.692281	11.75974	78.50971	0	0	0	
0.15235	0	0	8.667957	11.75238	78.47673	0	0	0	
0.1524	0	0	8.643438	11.74501	78.4442	0	0	0	
0.15245	0	0	8.618975	11.73763	78.41108	0	0	0	
0.1525	0	0	8.594694	11.73017	78.378	0	0	0	
0.15255	0	0	8.570342	11.72272	78.34474	0	0	0	
0.1526	0	0	8.545792	11.71523	78.31152	0	0	0	
0.15265	0	0	8.521425	11.70769	78.27834	0	0	0	
0.1527	0	0	8.49724	11.7001	78.24458	0	0	0	
0.15275	0	0	8.472982	11.69256	78.21085	0	0	0	
0.1528	0	0	8.448651	11.68489	78.17737	0	0	0	
0.15285	0	0	8.424627	11.67726	78.1431	0	0	0	
0.1529	0	0	8.400151	11.66952	78.10927	0	0	0	
0.15295	0	0	8.376362	11.6618	78.07507	0	0	0	
0.153	0	0	8.352116	11.65409	78.0407	0	0	0	
0.15305	0	0	8.327797	11.64627	78.00637	0	0	0	
0.1531	0	0	8.303911	11.6385	77.97207	0	0	0	
0.15315	0	0	8.279696	11.63066	77.93719	0	0	0	
0.1532	0	0	8.255787	11.62273	77.90235	0	0	0	
0.15325	0	0	8.231676	11.61483	77.86755	0	0	0	
0.1533	0	0	8.207742	11.60687	77.83258	0	0	0	
0.15335	0	0	8.183859	11.59888	77.79723	0	0	0	
0.1534	0	0	8.160024	11.59089	77.76213	0	0	0	
0.15345	0	0	8.136113	11.58286	77.72665	0	0	0	
0.1535	0	0	8.112125	11.57481	77.6912	0	0	0	
0.15355	0	0	8.088314	11.56669	77.65559	0	0	0	
0.1536	0	0	8.064551	11.5585	77.61981	0	0	0	
0.15365	0	0	8.040709	11.55043	77.58386	0	0	0	
0.1537	0	0	8.017044	11.54214	77.54816	0	0	0	
0.15375	0	0	7.993425	11.53399	77.51167	0	0	0	
0.1538	0	0	7.969726	11.52567	77.47562	0	0	0	
0.15385	0	0	7.945948	11.51739	77.43921	0	0	0	
0.1539	0	0	7.922344	11.50904	77.40262	0	0	0	
0.15395	0	0	7.898912	11.50073	77.36608	0	0	0	
0.154	0	0	7.875147	11.49232	77.32936	0	0	0	
0.15405	0	0	7.851554	11.48392	77.29269	0	0	0	
0.1541	0	0	7.828008	11.47548	77.25564	0	0	0	
0.15415	0	0	7.80476	11.46699	77.21863	0	0	0	
0.1542	0	0	7.781176	11.45845	77.18082	0	0	0	
0.15425	0	0	7.757763	11.44993	77.1439	0	0	0	
0.1543	0	0	7.734396	11.44133	77.10618	0	0	0	
0.15435	0	0	7.711071	11.43275	77.0687	0	0	0	
0.1544	0	0	7.687789	11.42406	77.03085	0	0	0	
0.15445	0	0	7.664298	11.41545	76.99305	0	0	0	
0.1545	0	0	7.641103	11.40672	76.95507	0	0	0	
0.15455	0	0	7.617824	11.39802	76.91713	0	0	0	
0.1546	0	0	7.59484	11.38921	76.87903	0	0	0	
0.15465	0	0	7.571643	11.38044	76.84075	0	0	0	
0.1547	0	0	7.548361	11.3716	76.8021	0	0	0	
0.15475	0	0	7.525375	11.3628	76.76329	0	0	0	
0.1548	0	0	7.502302	11.35383	76.72452	0	0	0	
0.15485	0	0	7.479269	11.34488	76.68599	0	0	0	
0.1549	0	0	7.45615	11.33595	76.64688	0	0	0	
0.15495	0	0	7.433323	11.327	76.60782	0	0	0	
0.155	0	0	7.410284	11.31791	76.56879	0	0	0	
0.15505	0	0	7.387283	11.30887	76.5294	0	0	0	
0.1551	0	0	7.364574	11.29981	76.48983	0	0	0	
0.15515	0	0	7.34165	11.29074	76.45031	0	0	0	
0.1552	0	0	7.31889	11.28156	76.41083	0	0	0	
0.15525	0	0	7.296168	11.27239	76.37055	0	0	0	
0.1553	0	0	7.273482	11.26318	76.33095	0	0	0	
0.15535	0	0	7.250581	11.25395	76.29096	0	0	0	
0.1554	0	0	7.228096	11.24471	76.25082	0	0	0	
0.15545	0	0	7.205268	11.23533	76.2103	0	0	0	
0.1555	0	0	7.182729	11.22606	76.16982	0	0	0	
0.15555	0	0	7.160225	11.21671	76.12917	0	0	0	
0.1556	0	0	7.13763	11.20732	76.08878	0	0	0	
0.15565	0	0	7.115322	11.19793	76.0478	0	0	0	
0.1557	0	0	7.092921	11.18842	76.00666	0	0	0	
0.15575	0	0	7.070176	11.179	75.96576	0	0	0	
0.1558	0	0	7.047845	11.16943	75.9245	0	0	0	
0.15585	0	0	7.025672	11.15989	75.88328	0	0	0	
0.1559	0	0	7.003153	11.15034	75.84167	0	0	0	
0.15595	0	0	6.980795	11.14072	75.80012	0	0	0	
0.156	0	0	6.958722	11.1311	75.75861	0	0	0	
0.15605	0	0	6.936427	11.12142	75.71693	0	0	0	
0.1561	0	0	6.91429	11.11171	75.67488	0	0	0	
0.15615	0	0	6.892185	11.10196	75.63287	0	0	0	
0.1562	0	0	6.870111	11.0922	75.5907	0	0	0	
0.15625	0	0	6.847939	11.08242	75.54836	0	0	0	
0.1563	0	0	6.826053	11.07262	75.50607	0	0	0	
0.15635	0	0	6.804069	11.06278	75.4634	0	0	0	
0.1564	0	0	6.781987	11.05289	75.42058	0	0	0	
0.15645	0	0	6.760062	11.04295	75.378	0	0	0	
0.1565	0	0	6.738293	11.03297	75.33504	0	0	0	
0.15655	0	0	6.716425	11.02301	75.29193	0	0	0	
0.1566	0	0	6.694712	11.01297	75.24865	0	0	0	
0.15665	0	0	6.672773	11.00297	75.20563	0	0	0	
0.1567	0	0	6.651115	10.9929	75.16202	0	0	0	
0.15675	0	0	6.629231	10.98278	75.11866	0	0	0	
0.1568	0	0	6.607755	10.97267	75.07494	0	0	0	
0.15685	0	0	6.586304	10.96246	75.03105	0	0	0	
0.1569	0	0	6.564751	10.9523	74.98721	0	0	0	
0.15695	0	0	6.54297	10.94205	74.94319	0	0	0	
0.157	0	0	6.521596	10.93182	74.89902	0	0	0	
0.15705	0	0	6.50012	10.92158	74.85489	0	0	0	
0.1571	0	0	6.478668	10.91123	74.81018	0	0	0	
0.15715	0	0	6.457367	10.90092	74.76593	0	0	0	
0.1572	0	0	6.43609	10.89045	74.72111	0	0	0	
0.15725	0	0	6.414583	10.88008	74.67633	0	0	0	
0.1573	0	0	6.39348	10.86967	74.63139	0	0	0	
0.15735	0	0	6.372146	10.85921	74.58628	0	0	0	
0.1574	0	0	6.350962	10.84867	74.54121	0	0	0	
0.15745	0	0	6.3298	10.83818	74.49599	0	0	0	
0.1575	0	0	6.308912	10.82761	74.45039	0	0	0	
0.15755	0	0	6.287791	10.81702	74.40505	0	0	0	
0.1576	0	0	6.266692	10.80636	74.35913	0	0	0	
0.15765	0	0	6.245866	10.79571	74.31346	0	0	0	
0.1577	0	0	6.22506	10.78505	74.26763	0	0	0	
0.15775	0	0	6.203768	10.77437	74.22164	0	0	0	
0.1578	0	0	6.183256	10.76359	74.17549	0	0	0	
0.15785	0	0	6.162256	10.75285	74.12938	0	0	0	
0.1579	0	0	6.141529	10.742	74.0827	0	0	0	
0.15795	0	0	6.120819	10.73119	74.03626	0	0	0	
0.158	0	0	6.100128	10.72031	73.98946	0	0	0	
0.15805	0	0	6.079455	10.70948	73.94271	0	0	0	
0.1581	0	0	6.058926	10.69848	73.89579	0	0	0	
0.15815	0	0	6.038413	10.68758	73.84871	0	0	0	
0.1582	0	0	6.017663	10.67654	73.80146	0	0	0	
0.15825	0	0	5.997311	10.66561	73.75448	0	0	0	
0.1583	0	0	5.977101	10.65452	73.70712	0	0	0	
0.15835	0	0	5.956652	10.64346	73.65961	0	0	0	
0.1584	0	0	5.936218	10.6323	73.61172	0	0	0	
0.15845	0	0	5.915926	10.62116	73.56388	0	0	0	
0.1585	0	0	5.895523	10.61003	73.51629	0	0	0	
0.15855	0	0	5.875387	10.59879	73.46813	0	0	0	
0.1586	0	0	5.855139	10.58759	73.41981	0	0	0	
0.15865	0	0	5.835031	10.57632	73.37133	0	0	0	
0.1587	0	0	5.815062	10.56506	73.3233	0	0	0	
0.15875	0	0	5.795105	10.55379	73.2747	0	0	0	
0.1588	0	0	5.77478	10.54241	73.22595	0	0	0	
0.15885	0	0	5.755102	10.53101	73.17703	0	0	0	
0.1589	0	0	5.735054	10.51966	73.12817	0	0	0	
0.15895	0	0	5.715398	10.5082	73.07954	0	0	0	
0.159	0	0	5.695498	10.49673	73.02994	0	0	0	
0.15905	0	0	5.675736	10.48523	72.98059	0	0	0	
0.1591	0	0	5.655859	10.47369	72.93128	0	0	0	
0.15915	0	0	5.636243	10.46214	72.88182	0	0	0	
0.1592	0	0	5.616511	10.45057	72.83219	0	0	0	
0.15925	0	0	5.596916	10.43898	72.78241	0	0	0	
0.1593	0	0	5.577455	10.42728	72.73247	0	0	0	
0.15935	0	0	5.558128	10.41566	72.68237	0	0	0	
0.1594	0	0	5.538555	10.40393	72.6321	0	0	0	
0.15945	0	0	5.519244	10.39216	72.58168	0	0	0.006721159	
0.1595	0	0	5.499686	10.3804	72.53151	0	0	0.01377287	
0.15955	0	0	5.480263	10.36862	72.48098	0	0	0.02084729	
0.1596	0	0	5.460974	10.35683	72.43028	0	0	0.02794438	
0.15965	0	0	5.441817	10.34496	72.37943	0	0	0.03498525	
0.1597	0	0	5.422666	10.33304	72.32842	0	0	0.04208832	
0.15975	0	0	5.403394	10.32117	72.27767	0	0	0.04917461	
0.1598	0	0	5.384506	10.30918	72.22635	0	0	0.05624416	
0.15985	0	0	5.365243	10.29719	72.17506	0	0	0.06333648	
0.1599	0	0	5.346365	10.2852	72.12384	0	0	0.0704515	
0.15995	0	0	5.32749	10.27317	72.07224	0	0	0.07758917	
0.16	0	0	5.308492	10.26106	72.0209	0	0	0.08467063	
0.16005	0	0	5.289624	10.249	71.96898	0	0	0.09177486	
0.1601	0	0	5.270885	10.23686	71.91691	0	0	0.09890182	
0.16015	0	0	5.25177	10.2247	71.86488	0	0	0.1060121	
0.1602	0	0	5.233292	10.21253	71.81291	0	0	0.1131451	
0.16025	0	0	5.21456	10.2003	71.76036	0	0	0.1203007	
0.1603	0	0	5.195704	10.18804	71.70828	0	0	0.1274791	
0.16035	0	0	5.17723	10.17578	71.65583	0	0	0.1345618	
0.1604	0	0	5.158756	10.16351	71.60363	0	0	0.1417856	
0.16045	0	0	5.140156	10.15116	71.55066	0	0	0.1488743	
0.1605	0	0	5.121683	10.13883	71.49774	0	0	0.1560253	
0.16055	0	0	5.10321	10.12641	71.44486	0	0	0.163199	
0.1606	0	0	5.084737	10.11401	71.39162	0	0	0.1703954	
0.16065	0	0	5.066517	10.10154	71.33864	0	0	0.1775357	
0.1607	0	0	5.048169	10.0891	71.28529	0	0	0.1846987	
0.16075	0	0	5.030072	10.07662	71.23199	0	0	0.1918846	
0.1608	0	0	5.01172	10.06409	71.17813	0	0	0.1990931	
0.16085	0	0	4.993619	10.05146	71.12452	0	0	0.2062455	
0.1609	0	0	4.975389	10.0389	71.07075	0	0	0.2134207	
0.16095	0	0	4.957285	10.02635	71.01703	0	0	0.2205794	
0.161	0	0	4.939429	10.01366	70.96274	0	0	0.2277214	
0.16105	0	0	4.921443	10.00099	70.9085	0	0	0.2349652	
0.1611	0	0	4.90358	9.988294	70.85431	0	0	0.2421134	
0.16115	0	0	4.885712	9.975585	70.79996	0	0	0.249324	
0.1612	0	0	4.867839	9.962798	70.74546	0	0	0.2565179	
0.16125	0	0	4.849963	9.949994	70.6908	0	0	0.2637346	
0.1613	0	0	4.832207	9.937202	70.63619	0	0	0.2709742	
0.16135	0	0	4.8147	9.924335	70.58102	0	0	0.2781182	
0.1614	0	0	4.797059	9.911478	70.52589	0	0	0.2853641	
0.16145	0	0	4.779411	9.898575	70.47102	0	0	0.2925538	
0.1615	0	0	4.761884	9.885714	70.41558	0	0	0.2997666	
0.16155	0	0	4.74435	9.872655	70.35998	0	0	0.3070022	
0.1616	0	0	4.727062	9.859759	70.30464	0	0	0.3141817	
0.16165	0	0	4.709639	9.846665	70.24895	0	0	0.3214237	
0.1617	0	0	4.692334	9.833674	70.19308	0	0	0.3286491	
0.16175	0	0	4.675021	9.820545	70.13707	0	0	0.335858	
0.1618	0	0	4.657825	9.807518	70.08131	0	0	0.3430898	
0.16185	0	0	4.640747	9.794323	70.02499	0	0	0.3503446	
0.1619	0	0	4.623405	9.781231	69.96892	0	0	0.3575828	
0.16195	0	0	4.606561	9.76797	69.91249	0	0	0.364765	
0.162	0	0	4.589453	9.754783	69.85591	0	0	0.3720099	
0.16205	0	0	4.572334	9.741548	69.79938	0	0	0.3792382	
0.1621	0	0	4.555584	9.728293	69.74249	0	0	0.3864895	
0.16215	0	0	4.538569	9.715022	69.68584	0	0	0.3937243	
0.1622	0	0	4.521923	9.701612	69.62865	0	0	0.4009427	
0.16225	0	0	4.50501	9.688276	69.57149	0	0	0.4082236	
0.1623	0	0	4.488339	9.67498	69.51418	0	0	0.4154092	
0.16235	0	0	4.471655	9.661487	69.45671	0	0	0.4226573	
0.1624	0	0	4.455084	9.648126	69.39909	0	0	0.4299285	
0.16245	0	0	4.4385	9.634656	69.34174	0	0	0.4371833	
0.1625	0	0	4.422028	9.621138	69.28402	0	0	0.4444217	
0.16255	0	0	4.405668	9.607631	69.22614	0	0	0.4517226	
0.1626	0	0	4.38904	9.594076	69.16811	0	0	0.4588887	
0.16265	0	0	4.372652	9.580474	69.10992	0	0	0.466157	
0.1627	0	0	4.356501	9.566853	69.05179	0	0	0.473409	
0.16275	0	0	4.340207	9.553213	68.9933	0	0	0.4806053	
0.1628	0	0	4.323897	9.539616	68.93486	0	0	0.4879431	
0.16285	0	0	4.307825	9.52594	68.87627	0	0	0.4951856	
0.1629	0	0	4.291735	9.512125	68.81752	0	0	0.5023724	
0.16295	0	0	4.275629	9.498622	68.75862	0	0	0.5096614	
0.163	0	0	4.259758	9.484829	68.69997	0	0	0.5169735	
0.16305	0	0	4.243742	9.470958	68.64076	0	0	0.524151	
0.1631	0	0	4.227961	9.457157	68.5816	0	0	0.5314307	
0.16315	0	0	4.212035	9.443309	68.52209	0	0	0.5386941	
0.1632	0	0	4.196343	9.429442	68.46263	0	0	0.5460203	
0.16325	0	0	4.180506	9.415526	68.40322	0	0	0.5532118	
0.1633	0	0	4.164902	9.401621	68.34325	0	0	0.560545	
0.16335	0	0	4.149278	9.387577	68.28353	0	0	0.5677436	
0.1634	0	0	4.133634	9.373636	68.22345	0	0	0.5750051	
0.16345	0	0	4.118096	9.359555	68.16322	0	0	0.5822504	
0.1635	0	0	4.102664	9.345516	68.10304	0	0	0.5895192	
0.16355	0	0	4.087211	9.331457	68.04272	0	0	0.5967324	
0.1636	0	0	4.071989	9.31735	67.98223	0	0	0.6040478	
0.16365	0	0	4.05649	9.303225	67.9216	0	0	0.6112683	
0.1637	0	0	4.041224	9.289139	67.86081	0	0	0.6185517	
0.16375	0	0	4.026189	9.274883	67.80008	0	0	0.6257795	
0.1638	0	0	4.011002	9.26064	67.73898	0	0	0.6330703	
0.16385	0	0	3.995919	9.246468	67.67774	0	0	0.6403056	
0.1639	0	0	3.980686	9.232185	67.61655	0	0	0.6476038	
0.16395	0	0	3.96581	9.217825	67.55541	0	0	0.6548464	
0.164	0	0	3.950908	9.203566	67.49371	0	0	0.6620732	
0.16405	0	0	3.935981	9.189196	67.43206	0	0	0.6693629	
0.1641	0	0	3.921282	9.174808	67.37047	0	0	0.6766366	
0.16415	0	0	3.906557	9.1604	67.30831	0	0	0.683855	
0.1642	0	0	3.891932	9.145973	67.24662	0	0	0.6911364	
0.16425	0	0	3.877028	9.131527	67.18436	0	0	0.6983624	
0.1643	0	0	3.862605	9.117002	67.12216	0	0	0.7056121	
0.16435	0	0	3.848026	9.102516	67.0596	0	0	0.712846	
0.1644	0	0	3.833548	9.087953	66.9973	0	0	0.7201035	
0.16445	0	0	3.819168	9.073399	66.93444	0	0	0.7273452	
0.1645	0	0	3.804886	9.058794	66.87184	0	0	0.7346106	
0.16455	0	0	3.790448	9.044142	66.80909	0	0	0.74186	
0.1646	0	0	3.776236	9.029499	66.74598	0	0	0.7491332	
0.16465	0	0	3.761994	9.014867	66.68272	0	0	0.7563511	
0.1647	0	0	3.747723	9.000154	66.61951	0	0	0.7635928	
0.16475	0	0	3.733803	8.985422	66.55616	0	0	0.7708583	
0.1648	0	0	3.719724	8.97064	66.49245	0	0	0.7780686	
0.16485	0	0	3.705742	8.955869	66.429	0	0	0.7852634	
0.1649	0	0	3.691856	8.941017	66.3652	0	0	0.7926002	
0.16495	0	0	3.678064	8.926176	66.30123	0	0	0.7997635	
0.165	0	0	3.664241	8.911315	66.23733	0	0	0.8070295	
0.16505	0	0	3.650386	8.896435	66.17327	0	0	0.8142406	
0.1651	0	0	3.636752	8.881533	66.10886	0	0	0.8214755	
0.16515	0	0	3.623085	8.866551	66.04472	0	0	0.8287343	
0.1652	0	0	3.609385	8.85164	65.98	0	0	0.8358986	
0.16525	0	0	3.595906	8.836618	65.91535	0	0	0.8431658	
0.1653	0	0	3.582519	8.821547	65.85096	0	0	0.850378	
0.16535	0	0	3.569098	8.806515	65.7858	0	0	0.8576142	
0.1654	0	0	3.555768	8.791432	65.7207	0	0	0.8647954	
0.16545	0	0	3.542531	8.77636	65.65565	0	0	0.8720008	
0.1655	0	0	3.529257	8.761207	65.59025	0	0	0.8792301	
0.16555	0	0	3.516075	8.746034	65.52489	0	0	0.8864047	
0.1656	0	0	3.502984	8.730841	65.45919	0	0	0.8936821	
0.16565	0	0	3.489983	8.715656	65.39375	0	0	0.9008653	
0.1657	0	0	3.476818	8.700392	65.32796	0	0	0.9080725	
0.16575	0	0	3.463997	8.685166	65.26201	0	0	0.9152644	
0.1658	0	0	3.451012	8.66989	65.19592	0	0	0.9224805	
0.16585	0	0	3.438242	8.654533	65.12967	0	0	0.9296813	
0.1659	0	0	3.425435	8.639156	65.06368	0	0	0.9368668	
0.16595	0	0	3.412842	8.623818	64.99693	0	0	0.9440371	
0.166	0	0	3.400083	8.608399	64.93066	0	0	0.9512711	
0.16605	0	0	3.387539	8.59296	64.86382	0	0	0.9584503	
0.1661	0	0	3.374955	8.57753	64.79703	0	0	0.9656143	
0.16615	0	0	3.362459	8.562079	64.73009	0	0	0.9728028	
0.1662	0	0	3.350049	8.546547	64.6628	0	0	0.979976	
0.16625	0	0	3.337599	8.531024	64.59599	0	0	0.9871341	
0.1663	0	0	3.325487	8.51545	64.52861	0	0	0.9942772	
